Product_id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Product_url
 2095306, CUSHION, 0.5, SI1, H, VG, EX, EX, GD, N,"$1,125.66",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-264/
 2047136, CUSHION, 0.51, VVS2, I, EX, VG, VG, VG, N,"$1,125.70",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-173/
 1998616, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, N,"$1,128.11",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-7/
 2098671, CUSHION, 0.59, VS1, K, VG, EX, EX, VG, F,"$1,131.42",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-15/
 2131366, CUSHION, 0.51, SI2, FANCY, EX, VG, VG, VG, M,"$1,132.20",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-256/
 2106356, CUSHION, 0.5, VVS1, J, FG, EX, EX, GD, F,"$1,132.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-83/
 2097733, CUSHION, 0.7, SI1, L, GD, EX, EX, VG, M,"$1,132.72",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-172/
 2081450, CUSHION, 0.51, VS1, I, EX, EX, EX, VG, F,"$1,133.03",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-190/
 2054070, CUSHION, 0.51, VS1, I, EX, EX, EX, VG, M,"$1,135.52",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-28/
 2134317, CUSHION, 0.53, VS1, J, EX, EX, EX, EX, N,"$1,136.30",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-63/
 2130930, CUSHION, 0.51, SI1, I, VG, EX, EX, EX, N,"$1,136.35",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-164/
 2073682, CUSHION, 0.5, SI1, I, VG, EX, EX, EX, N,"$1,137.37",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-357/
 2137017, CUSHION, 0.59, SI1, J, VG, EX, EX, VG, F,"$1,138.17",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-68/
 2111497, CUSHION, 0.56, VS1, J, EX, EX, EX, VG, N,"$1,138.54",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-11/
 2100852, CUSHION, 0.5, SI1, H, GD, EX, EX, VG, N,"$1,139.23",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-52/
 2092342, CUSHION, 0.5, SI2, H, EX, EX, EX, VG, F,"$1,140.02",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-540/
 2111500, CUSHION, 0.56, VS1, K, EX, EX, EX, EX, N,"$1,140.36",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-15/
 2087105, CUSHION, 0.5, VS2, I, VG, EX, EX, GD, N,"$1,142.51",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-244/
 2128768, CUSHION, 0.7, SI2, K, VG, EX, EX, EX, M,"$1,143.04",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-264/
 2081462, CUSHION, 0.51, VS2, H, VG, VG, VG, GD, M,"$1,145.53",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-163/
 2054072, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, N,"$1,148.36",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-212/
 2093346, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, F,"$1,150.20",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-262/
 2097722, CUSHION, 0.7, VS2, M, VG, EX, EX, VG, N,"$1,150.92",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-157/
 2106353, CUSHION, 0.53, VVS1, J, EX, EX, EX, VG, F,"$1,151.87",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-18/
 2135707, CUSHION, 0.7, SI2, M, EX, EX, EX, GD, N,"$1,153.10",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-644/
 2135751, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, M,"$1,153.46",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-553/
 2111488, CUSHION, 0.51, VVS2, J, EX, EX, EX, EX, N,"$1,153.77",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-104/
 2110113, CUSHION, 0.5, SI1, I, VG, EX, EX, VG, N,"$1,154.27",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-425/
 2111496, CUSHION, 0.51, VS1, I, VG, EX, EX, GD, F,"$1,154.58",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-103/
 2050702, CUSHION, 0.53, VVS2, I, EX, EX, EX, VG, N,"$1,155.31",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-9/
 2091351, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, N,"$1,160.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-363/
 2132891, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, ST,"$1,161.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-478/
 2120153, CUSHION, 0.59, SI1, J, EX, EX, EX, VG, N,"$1,161.13",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-55/
 2024450, CUSHION, 0.51, VS2, H, VG, EX, EX, GD, N,"$1,161.26",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-14/
 2107904, CUSHION, 0.57, SI1, J, EX, EX, EX, EX, N,"$1,161.45",https://capitalwholesalediamonds.com/product/0-57-ct-cushion-5/
 2019807, CUSHION, 0.5, SI1, H, EX, EX, EX, VG, N,"$1,162.84",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-8/
 1829726, CUSHION, 0.5, VVS2, FANCY, EX, GD, GD, GD, N,"$1,163.57",https://capitalwholesalediamonds.com/product/0-5-ct-cushion/
 2101827, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, F,"$1,165.36",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-259/
 2062825, CUSHION, 0.5, VS1, I, VG, EX, EX, VG, F,"$1,166.10",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-349/
 2135728, CUSHION, 0.5, VS1, H, VG, EX, EX, VG, M,"$1,166.18",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-556/
 2123371, CUSHION, 0.53, SI1, G, EX, EX, EX, EX, M,"$1,166.47",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-53/
 2127697, CUSHION, 0.5, SI1, I, VG, EX, EX, EX, F,"$1,166.95",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-120/
 2134805, CUSHION, 0.5, VVS2, FANCY, GD, VG, VG, VG, N,"$1,166.95",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-467/
 2106438, CUSHION, 0.5, VS2, I, GD, EX, EX, VG, F,"$1,167.05",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-89/
 2078472, CUSHION, 0.51, SI1, G, EX, EX, EX, VG, F,"$1,167.12",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-39/
 2079094, CUSHION, 0.52, VS1, I, EX, EX, EX, VG, N,"$1,167.47",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-20/
 2040185, CUSHION, 0.5, VVS2, I, EX, EX, EX, EX, F,"$1,167.81",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-325/
 2012903, CUSHION, 0.5, VS2, I, VG, EX, EX, VG, N,"$1,167.86",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-192/
 2078474, CUSHION, 0.51, SI2, G, EX, EX, EX, EX, N,"$1,168.68",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-44/
 2099835, CUSHION, 0.5, VS1, I, GD, EX, EX, VG, F,"$1,171.17",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-80/
 2062801, CUSHION, 0.51, VVS1, J, EX, EX, EX, VG, N,"$1,172.08",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-27/
 2087108, CUSHION, 0.5, SI1, I, EX, EX, EX, VG, N,"$1,172.86",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-379/
 2104998, CUSHION, 0.7, SI1, M, VG, EX, EX, VG, N,"$1,173.69",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-228/
 2127689, CUSHION, 0.5, VS2, I, GD, EX, EX, VG, N,"$1,174.55",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-156/
 2101828, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, N,"$1,174.69",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-296/
 2112756, CUSHION, 0.7, SI1, K, VG, EX, EX, EX, F,"$1,174.71",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-238/
 2106371, CUSHION, 0.5, VVS2, I, EX, EX, EX, VG, M,"$1,176.38",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-118/
 2096896, CUSHION, 0.5, SI1, H, VG, EX, EX, VG, F,"$1,176.41",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-267/
 2037004, CUSHION, 0.51, VVS2, H, EX, EX, EX, VG, N,"$1,177.09",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-16/
 2050703, CUSHION, 0.5, VVS2, I, EX, EX, EX, VG, N,"$1,177.25",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-337/
 2128784, CUSHION, 0.5, SI1, I, EX, EX, EX, VG, N,"$1,177.93",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-419/
 2135731, CUSHION, 0.51, VS1, I, EX, EX, EX, VG, M,"$1,178.61",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-304/
 2106373, CUSHION, 0.5, VVS2, J, EX, EX, EX, VG, N,"$1,178.94",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-96/
 2126599, CUSHION, 0.61, VS1, U-V, EX, EX, EX, VG, N,"$1,180.45",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-16/
 2126610, CUSHION, 0.5, SI1, G, EX, EX, EX, GD, N,"$1,180.52",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-151/
 2116894, CUSHION, 0.56, SI1, H, EX, EX, EX, EX, N,"$1,182.25",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-13/
 2107900, CUSHION, 0.5, SI1, H, EX, EX, EX, EX, F,"$1,183.85",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-293/
 2107899, CUSHION, 0.5, SI1, H, EX, VG, VG, VG, N,"$1,183.85",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-415/
 2110114, CUSHION, 0.5, SI1, I, EX, EX, EX, VG, N,"$1,185.54",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-138/
 2120152, CUSHION, 0.5, VS2, I, VG, EX, EX, VG, F,"$1,185.70",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-465/
 2111487, CUSHION, 0.53, VVS2, J, EX, EX, EX, VG, N,"$1,186.27",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-20/
 2138897, CUSHION, 0.5, VS1, I, VG, EX, EX, EX, N,"$1,187.23",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-496/
 2103014, CUSHION, 0.51, VS1, H, EX, EX, EX, VG, ST,"$1,187.83",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-72/
 2112761, CUSHION, 0.52, SI1, G, EX, EX, EX, EX, N,"$1,187.91",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-35/
 2107902, CUSHION, 0.56, SI1, I, EX, EX, EX, VG, N,"$1,189.50",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-14/
 2059319, CUSHION, 0.5, VS1, H, EX, EX, EX, VG, M,"$1,189.91",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-21/
 2107910, CUSHION, 0.59, SI2, H, EX, VG, VG, VG, N,"$1,190.82",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-16/
 2022418, CUSHION, 0.53, SI1, H, EX, EX, EX, EX, N,"$1,191.47",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-5/
 2045904, CUSHION, 0.5, VS1, I, EX, EX, EX, GD, N,"$1,192.30",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-17/
 2132874, CUSHION, 0.5, VVS2, I, VG, EX, EX, VG, N,"$1,193.29",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-551/
 2106437, CUSHION, 0.51, VS2, I, VG, VG, VG, GD, N,"$1,193.60",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-77/
 2122410, CUSHION, 0.51, VS2, I, EX, EX, EX, VG, N,"$1,193.60",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-133/
 2018657, CUSHION, 0.75, VVS2, N, EX, EX, EX, VG, N,"$1,194.16",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-5/
 2111508, CUSHION, 0.59, VS2, I, VG, EX, EX, VG, M,"$1,194.78",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-14/
 2134345, CUSHION, 0.5, SI1, H, VG, EX, EX, VG, N,"$1,195.00",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-524/
 2094496, CUSHION, 0.5, SI1, I, EX, EX, EX, EX, N,"$1,195.68",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-256/
 2135737, CUSHION, 0.51, VS2, D, VG, EX, EX, GD, M,"$1,196.18",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-269/
 2098666, CUSHION, 0.5, VVS1, J, EX, EX, EX, VG, N,"$1,197.42",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-408/
 2101822, CUSHION, 0.53, VS1, H, VG, EX, EX, VG, VS,"$1,197.48",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-26/
 2024451, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, N,"$1,198.28",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-321/
 2020932, CUSHION, 0.53, SI1, E, EX, EX, EX, EX, N,"$1,198.31",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-38/
 2125590, CUSHION, 0.52, SI1, H, EX, EX, EX, VG, F,"$1,198.73",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-88/
 2103982, CUSHION, 0.5, VS2, I, FG, EX, EX, VG, F,"$1,199.09",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-71/
 2103035, CUSHION, 0.5, VS2, I, GD, EX, EX, VG, N,"$1,199.09",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-77/
 2073684, CUSHION, 0.5, SI2, G, EX, EX, EX, VG, N,"$1,199.19",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-537/
 2103988, CUSHION, 0.51, SI1, H, EX, EX, EX, EX, N,"$1,199.43",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-205/
 2081463, CUSHION, 0.5, VS2, I, EX, VG, VG, VG, F,"$1,199.90",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-227/
 2132905, CUSHION, 0.51, VS2, G, EX, EX, EX, GD, M,"$1,200.99",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-300/
 1988801, CUSHION, 0.55, SI1, F, EX, EX, EX, VG, F,"$1,201.88",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-32/
 2103015, CUSHION, 0.52, VS1, I, EX, EX, EX, GD, N,"$1,202.11",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-94/
 2100846, CUSHION, 0.5, VS2, G, EX, EX, EX, GD, ST,"$1,202.54",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-394/
 2064635, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, M,"$1,203.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-216/
 2123372, CUSHION, 0.5, SI1, H, VG, EX, EX, VG, N,"$1,203.36",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-317/
 2098669, CUSHION, 0.51, VS1, I, EX, EX, EX, VG, N,"$1,203.48",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-79/
 2036093, CUSHION, 0.71, SI1, K, EX, EX, EX, VG, N,"$1,205.31",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-123/
 2124347, CUSHION, 0.7, VS2, L, EX, EX, EX, VG, F,"$1,206.66",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-230/
 2132909, CUSHION, 0.5, VS2, I, VG, EX, EX, VG, N,"$1,206.80",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-519/
 2039597, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, N,"$1,207.51",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-327/
 2030561, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, N,"$1,207.61",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-9/
 2106428, CUSHION, 0.51, VS2, H, VG, EX, EX, GD, N,"$1,207.80",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-106/
 2106435, CUSHION, 0.53, VS2, I, VG, EX, EX, VG, N,"$1,207.81",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-27/
 2138896, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, N,"$1,208.35",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-534/
 2127661, CUSHION, 0.5, VS1, I, VG, VG, VG, GD, N,"$1,209.20",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-450/
 2094495, CUSHION, 0.51, SI1, H, EX, EX, EX, VG, N,"$1,209.28",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-76/
 2130919, CUSHION, 0.52, VS1, I, EX, EX, EX, VG, M,"$1,209.72",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-103/
 2119279, CUSHION, 0.52, VS2, I, EX, EX, EX, VG, F,"$1,210.63",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-52/
 2059326, CUSHION, 0.52, SI1, E, EX, EX, EX, EX, F,"$1,212.25",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-14/
 2081464, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, N,"$1,212.58",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-231/
 2132887, CUSHION, 0.51, VS1, I, EX, EX, EX, VG, F,"$1,212.59",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-271/
 2042322, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, N,"$1,213.42",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-330/
 2134344, CUSHION, 0.5, SI1, F, VG, EX, EX, VG, F,"$1,213.49",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-528/
 2127671, CUSHION, 0.5, VS2, E, GD, EX, EX, GD, N,"$1,213.59",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-438/
 2094492, CUSHION, 0.52, SI1, F, EX, EX, EX, VG, F,"$1,214.07",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-80/
 2121327, CUSHION, 0.51, SI1, F, EX, EX, EX, EX, N,"$1,215.08",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-253/
 2135762, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, N,"$1,215.30",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-504/
 2138895, CUSHION, 0.52, VS1, I, EX, EX, EX, VG, N,"$1,215.63",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-111/
 2135730, CUSHION, 0.52, VS1, I, EX, EX, EX, VG, M,"$1,215.63",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-115/
 2132890, CUSHION, 0.5, VS1, I, VG, EX, EX, VG, F,"$1,215.96",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-568/
 2037013, CUSHION, 0.5, VS2, H, EX, EX, EX, VG, F,"$1,216.14",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-195/
 2128202, CUSHION, 0.52, SI2, FANCY, EX, EX, EX, GD, F,"$1,216.48",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-54/
 2098661, CUSHION, 0.7, VS2, M, EX, VG, VG, VG, F,"$1,216.80",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-168/
 2110103, CUSHION, 0.59, SI1, E, VG, EX, EX, GD, N,"$1,217.60",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-38/
 2057989, CUSHION, 0.5, VS2, I, EX, EX, EX, VG, N,"$1,217.75",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-20/
 2047149, CUSHION, 0.53, SI1, F, EX, EX, EX, VG, N,"$1,218.15",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-54/
 2110111, CUSHION, 0.5, SI1, H, EX, EX, EX, VG, N,"$1,218.61",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-147/
 2057994, CUSHION, 0.5, SI1, G, EX, EX, EX, VG, N,"$1,218.61",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-200/
 2127674, CUSHION, 0.5, VS2, F, GD, EX, EX, GD, N,"$1,218.71",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-157/
 2082586, CUSHION, 0.51, SI1, H, EX, EX, EX, VG, N,"$1,219.30",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-61/
 2128782, CUSHION, 0.5, SI1, F, EX, EX, EX, VG, N,"$1,220.18",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-170/
 2125582, CUSHION, 0.51, VVS1, J, EX, EX, EX, EX, N,"$1,220.94",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-98/
 2062824, CUSHION, 0.51, VS1, H, VG, EX, EX, VG, F,"$1,220.94",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-180/
 2106355, CUSHION, 0.5, VVS1, J, EX, EX, EX, VG, N,"$1,221.03",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-98/
 2138228, CUSHION, 0.5, VVS2, I, EX, EX, EX, VG, N,"$1,222.07",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-494/
 2134301, CUSHION, 0.5, VVS2, H, VG, EX, EX, GD, F,"$1,225.25",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-570/
 2082582, CUSHION, 0.51, SI1, G, EX, EX, EX, VG, N,"$1,226.03",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-52/
 2078469, CUSHION, 0.52, SI1, E, EX, EX, EX, VG, M,"$1,226.62",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-24/
 2095304, CUSHION, 0.56, SI1, G, EX, EX, EX, EX, N,"$1,227.92",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-21/
 2136995, CUSHION, 0.5, VS1, I, EX, EX, EX, VG, N,"$1,228.63",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-521/
 2135716, CUSHION, 0.5, VVS2, I, EX, EX, EX, VG, N,"$1,228.66",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-502/
 2045315, CUSHION, 0.5, VS2, I, VG, EX, EX, VG, N,"$1,228.70",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-324/
 2127634, CUSHION, 0.58, VVS1, Y-Z, EX, VG, VG, VG, F,"$1,228.86",https://capitalwholesalediamonds.com/product/0-58-ct-cushion-4/
 2136974, CUSHION, 0.7, VS2, L, VG, EX, EX, VG, N,"$1,229.38",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-673/
 2110106, CUSHION, 0.51, SI1, F, EX, EX, EX, VG, N,"$1,230.00",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-126/
 2096899, CUSHION, 0.59, SI2, F, VG, EX, EX, GD, N,"$1,231.02",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-8/
 2086295, CUSHION, 0.54, SI1, G, EX, EX, EX, VG, F,"$1,231.60",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-8/
 2031679, CUSHION, 0.51, VS2, I, EX, EX, EX, VG, N,"$1,231.78",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-222/
 2122421, CUSHION, 0.52, SI1, G, EX, EX, EX, VG, N,"$1,231.83",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-87/
 2069680, CUSHION, 0.59, SI1, I, EX, VG, VG, VG, F,"$1,231.98",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-28/
 2121275, CUSHION, 0.9, SI1, M, EX, EX, EX, VG, M,"$1,231.98",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-159/
 2127692, CUSHION, 0.5, SI1, E, VG, EX, EX, GD, N,"$1,232.01",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-433/
 2137009, CUSHION, 0.53, SI1, E, EX, EX, EX, VG, N,"$1,232.76",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-65/
 2111485, CUSHION, 0.51, VVS2, I, EX, EX, EX, VG, N,"$1,233.44",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-85/
 2103983, CUSHION, 0.51, SI1, D, EX, EX, EX, VG, M,"$1,234.16",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-246/
 2111482, CUSHION, 0.51, VVS2, H, EX, EX, EX, VG, F,"$1,234.17",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-111/
 2122419, CUSHION, 0.51, SI1, F, EX, EX, EX, VG, N,"$1,234.17",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-254/
 2118034, CUSHION, 0.52, SI2, D, EX, EX, EX, VG, F,"$1,235.93",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-96/
 2088051, CUSHION, 0.51, VS2, I, EX, EX, EX, VG, F,"$1,235.96",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-239/
